id,Name,RenderingModelGroup,EngineFamily,EngineGroup,EngineImplementationClass,InteractionComplexity,SemanticLayer,SessionPersistence,WorkspaceModel,StateModel,HostPlatform,RuntimeEnvironment,PlatformGroup,EcosystemFamily,EcosystemContext,EcosystemGroup,PrimaryLanguage,ImplementationStyle,FirstReleaseYear,ArchitectureVersionEpoch,ActivitySignal,PublicLifecycleLabel,MaturityScore,PublicMaturityLabel,public_status_label,PrimarySource,Notes,EngineArchitectureLevel,InteractionModelRefined,ModelLayer_RenderingModelGroup,ModelLayer_EngineGroup,ModelLayer_InteractionModelRefined,ModelLayer_PlatformGroup,ModelLayer_EcosystemGroup,ModelLayer_PrimaryLanguage,ModelLayer_FirstReleaseYear,ModelLayer_ActivitySignal,ModelLayer_MaturityScore,ModelLayer_public_status_label,InteractionModelRefined_v4,ModelLayer_InteractionComplexity,ModelLayer_SemanticLayer,ModelLayer_StateModel,ModelLayer_EngineArchitectureLevel,SemanticLayer_v5,ModelLayer_EngineFamily,ModelLayer_SessionPersistence,ModelLayer_WorkspaceModel,ModelLayer_EngineImplementationClass,ModelLayer_RuntimeEnvironment,ModelLayer_HostPlatform,ModelLayer_EcosystemContext,ModelLayer_EcosystemFamily,ModelLayer_ImplementationStyle,ModelLayer_ArchitectureVersionEpoch,ModelLayer_PublicMaturityLabel,ModelLayer_PublicLifecycleLabel
term_cosmic_terminal,COSMIC Terminal,gpu_accelerated,custom_engine,custom_gpu_engine,custom_gpu_or_renderer,multiplexed_ui,none,ephemeral,none,ephemeral_session,unix_linux_desktop,native_runtime,x11_wayland_native,standalone_or_independent,standalone,standalone,Rust,modern_systems_language,2024,workflow_gpu_maturation,active,active,3,Active,Active,https://github.com/pop-os/cosmic-term,"{""schema_version"":""notes-v6.0"",""decision_type"":[""classification"",""ontology_refinement""],""evidence_basis"":[""codebase""],""confidence"":""medium"",""ambiguous_fields"":[""InteractionModelRefined""],""justifications"":[{""field"":""v4_status"",""value"":""retained"",""basis"":""Retained after v4 parsimonious ontology validation."",""source_url"":""https://github.com/pop-os/cosmic-term""},{""field"":""InteractionComplexity/SemanticLayer/StateModel"",""value"":""multiplexed_ui / plain_terminal / ephemeral_session"",""basis"":""v5 ontology refinement: separates UI complexity, semantic abstraction, and state/session model."",""source_url"":""https://github.com/pop-os/cosmic-term""},{""field"":""source_deep_audit"",""value"":""retained"",""basis"":""No source-backed correction was required in the final source audit."",""source_url"":""https://github.com/pop-os/cosmic-term""},{""field"":""v6_ontology"",""value"":""EngineFamily=custom_engine; RuntimeEnvironment=native_runtime; WorkspaceModel=none"",""basis"":""v6 ontology refinement separates family/implementation, host/runtime, persistence/workspace, ecosystem context, and maturity semantics."",""source_url"":""https://github.com/pop-os/cosmic-term""}],""source_urls"":[""https://github.com/pop-os/cosmic-term""],""review_status"":""v6_validated""}",custom_rendering_engine,multiplexed_ui,structural_core,structural,structural,context,context,context,metadata,metadata,metadata,metadata,multiplexed_ui,structural_core,structural_extended,structural_extended,annotation,plain_terminal,structural_core,structural_extended,structural_extended,context,context,context,context,context,context,metadata,metadata,metadata
term_rio,Rio,gpu_accelerated,custom_engine,custom_gpu_engine,custom_gpu_or_renderer,classic_tty,none,ephemeral,none,ephemeral_session,unix_linux_desktop,native_runtime,x11_wayland_native,standalone_or_independent,standalone,standalone,Rust,modern_systems_language,2023,workflow_gpu_maturation,active,active,3,Active,Active,https://github.com/raphamorim/rio,"{""schema_version"":""notes-v6.0"",""decision_type"":[""classification"",""reclassification"",""ontology_refinement""],""evidence_basis"":[""codebase""],""confidence"":""high"",""ambiguous_fields"":[""InteractionModelRefined"",""PlatformGroup""],""justifications"":[{""field"":""InteractionModelRefined"",""value"":""classic_tty"",""basis"":""v4 source/model-rule correction"",""source_url"":""https://github.com/raphamorim/rio""},{""field"":""PlatformGroup"",""value"":""x11_wayland_native"",""basis"":""v4 source/model-rule correction"",""source_url"":""https://github.com/raphamorim/rio""},{""field"":""InteractionComplexity/SemanticLayer/StateModel"",""value"":""classic_tty / plain_terminal / ephemeral_session"",""basis"":""v5 ontology refinement: separates UI complexity, semantic abstraction, and state/session model."",""source_url"":""https://github.com/raphamorim/rio""},{""field"":""v6_ontology"",""value"":""EngineFamily=custom_engine; RuntimeEnvironment=native_runtime; WorkspaceModel=none"",""basis"":""v6 ontology refinement separates family/implementation, host/runtime, persistence/workspace, ecosystem context, and maturity semantics."",""source_url"":""https://github.com/raphamorim/rio""}],""source_urls"":[""https://github.com/raphamorim/rio""],""review_status"":""v6_validated""}",custom_rendering_engine,classic_tty,structural_core,structural,structural,context,context,context,metadata,metadata,metadata,metadata,classic_tty,structural_core,structural_extended,structural_extended,annotation,plain_terminal,structural_core,structural_extended,structural_extended,context,context,context,context,context,context,metadata,metadata,metadata
term_warp,Warp,gpu_accelerated,custom_engine,custom_gpu_engine,custom_gpu_or_renderer,workflow_augmented,workflow,restorable,workspace_orchestrated,persistent_workspace,unix_linux_desktop,native_runtime,x11_wayland_native,standalone_or_independent,standalone,standalone,Rust,modern_systems_language,2020,workflow_gpu_maturation,active,active,2,Active,Active,https://www.warp.dev/,"{""schema_version"":""notes-v6.0"",""decision_type"":[""classification"",""ontology_refinement""],""evidence_basis"":[""project_page""],""confidence"":""medium"",""ambiguous_fields"":[""InteractionModelRefined""],""justifications"":[{""field"":""v4_status"",""value"":""retained"",""basis"":""Retained after v4 parsimonious ontology validation."",""source_url"":""https://www.warp.dev/""},{""field"":""InteractionComplexity/SemanticLayer/StateModel"",""value"":""workflow_augmented / workflow_semantic / persistent_workspace"",""basis"":""v5 ontology refinement: separates UI complexity, semantic abstraction, and state/session model."",""source_url"":""https://www.warp.dev/""},{""field"":""source_deep_audit"",""value"":""retained"",""basis"":""No source-backed correction was required in the final source audit."",""source_url"":""https://www.warp.dev/""},{""field"":""v6_ontology"",""value"":""EngineFamily=custom_engine; RuntimeEnvironment=native_runtime; WorkspaceModel=workspace_orchestrated"",""basis"":""v6 ontology refinement separates family/implementation, host/runtime, persistence/workspace, ecosystem context, and maturity semantics."",""source_url"":""https://www.warp.dev/""}],""source_urls"":[""https://www.warp.dev/""],""review_status"":""v6_validated""}",custom_rendering_engine,workflow_augmented,structural_core,structural,structural,context,context,context,metadata,metadata,metadata,metadata,workflow_augmented,structural_core,structural_extended,structural_extended,annotation,workflow_semantic,structural_core,structural_extended,structural_extended,context,context,context,context,context,context,metadata,metadata,metadata
term_wezterm,WezTerm,gpu_accelerated,custom_engine,custom_gpu_engine,custom_gpu_or_renderer,multiplexed_ui,none,restorable,session_grouping,persistent_workspace,unix_linux_desktop,native_runtime,x11_wayland_native,standalone_or_independent,standalone,standalone,Rust,modern_systems_language,2019,workflow_gpu_maturation,active,active,3,Active,Active,https://github.com/wezterm/wezterm,"{""schema_version"":""notes-v6.0"",""decision_type"":[""classification"",""ontology_refinement""],""evidence_basis"":[""codebase""],""confidence"":""medium"",""ambiguous_fields"":[""InteractionModelRefined""],""justifications"":[{""field"":""v4_status"",""value"":""retained"",""basis"":""Retained after v4 parsimonious ontology validation."",""source_url"":""https://github.com/wezterm/wezterm""},{""field"":""InteractionComplexity/SemanticLayer/StateModel"",""value"":""multiplexed_ui / plain_terminal / persistent_workspace"",""basis"":""v5 ontology refinement: separates UI complexity, semantic abstraction, and state/session model."",""source_url"":""https://github.com/wezterm/wezterm""},{""field"":""source_deep_audit"",""value"":""retained"",""basis"":""No source-backed correction was required in the final source audit."",""source_url"":""https://github.com/wezterm/wezterm""},{""field"":""v6_ontology"",""value"":""EngineFamily=custom_engine; RuntimeEnvironment=native_runtime; WorkspaceModel=session_grouping"",""basis"":""v6 ontology refinement separates family/implementation, host/runtime, persistence/workspace, ecosystem context, and maturity semantics."",""source_url"":""https://github.com/wezterm/wezterm""}],""source_urls"":[""https://github.com/wezterm/wezterm""],""review_status"":""v6_validated""}",custom_rendering_engine,multiplexed_ui,structural_core,structural,structural,context,context,context,metadata,metadata,metadata,metadata,multiplexed_ui,structural_core,structural_extended,structural_extended,annotation,plain_terminal,structural_core,structural_extended,structural_extended,context,context,context,context,context,context,metadata,metadata,metadata
term_extraterm,Extraterm,text_grid_cpu,reused_widget_engine,qt_based,qt_terminal_widget,document_oriented,document,restorable,session_grouping,persistent_workspace,unix_linux_desktop,native_runtime,x11_wayland_native,standalone_or_independent,standalone,standalone,TypeScript,managed_or_application_language,2016,gpu_and_web_divergence,active,active,3,Active,Active,https://github.com/sedwards2009/extraterm,"{""schema_version"":""notes-v6.0"",""decision_type"":[""classification"",""ontology_refinement""],""evidence_basis"":[""codebase""],""confidence"":""medium"",""ambiguous_fields"":[""InteractionModelRefined""],""justifications"":[{""field"":""v4_status"",""value"":""retained"",""basis"":""Retained after v4 parsimonious ontology validation."",""source_url"":""https://github.com/sedwards2009/extraterm""},{""field"":""InteractionComplexity/SemanticLayer/StateModel"",""value"":""document_oriented / document_semantic / persistent_workspace"",""basis"":""v5 ontology refinement: separates UI complexity, semantic abstraction, and state/session model."",""source_url"":""https://github.com/sedwards2009/extraterm""},{""field"":""source_deep_audit"",""value"":""updated"",""basis"":""Direct primary-source audit triggered one or more v5.2 field changes."",""source_url"":""https://github.com/sedwards2009/extraterm""},{""field"":""v6_ontology"",""value"":""EngineFamily=reused_widget_engine; RuntimeEnvironment=native_runtime; WorkspaceModel=session_grouping"",""basis"":""v6 ontology refinement separates family/implementation, host/runtime, persistence/workspace, ecosystem context, and maturity semantics."",""source_url"":""https://github.com/sedwards2009/extraterm""}],""source_urls"":[""https://github.com/sedwards2009/extraterm""],""review_status"":""v6_validated""}",reused_terminal_widget,document_oriented,structural_core,structural,structural,context,context,context,metadata,metadata,metadata,metadata,document_oriented,structural_core,structural_extended,structural_extended,annotation,document_semantic,structural_core,structural_extended,structural_extended,context,context,context,context,context,context,metadata,metadata,metadata
term_tabby,Tabby,dom_document,web_runtime_engine,electron_web_stack,electron,multiplexed_ui,none,restorable,session_grouping,persistent_workspace,unix_linux_desktop,electron_runtime,browser_embedded,web_ecosystem,web_ecosystem,web_ecosystem,TypeScript,managed_or_application_language,2019,workflow_gpu_maturation,active,active,3,Active,Active,https://github.com/Eugeny/tabby,"{""schema_version"":""notes-v6.0"",""decision_type"":[""classification"",""ontology_refinement""],""evidence_basis"":[""codebase""],""confidence"":""medium"",""ambiguous_fields"":[""InteractionModelRefined""],""justifications"":[{""field"":""v4_status"",""value"":""retained"",""basis"":""Retained after v4 parsimonious ontology validation."",""source_url"":""https://github.com/Eugeny/tabby""},{""field"":""InteractionComplexity/SemanticLayer/StateModel"",""value"":""multiplexed_ui / plain_terminal / persistent_workspace"",""basis"":""v5 ontology refinement: separates UI complexity, semantic abstraction, and state/session model."",""source_url"":""https://github.com/Eugeny/tabby""},{""field"":""source_deep_audit"",""value"":""retained"",""basis"":""No source-backed correction was required in the final source audit."",""source_url"":""https://github.com/Eugeny/tabby""},{""field"":""v6_ontology"",""value"":""EngineFamily=web_runtime_engine; RuntimeEnvironment=electron_runtime; WorkspaceModel=session_grouping"",""basis"":""v6 ontology refinement separates family/implementation, host/runtime, persistence/workspace, ecosystem context, and maturity semantics."",""source_url"":""https://github.com/Eugeny/tabby""}],""source_urls"":[""https://github.com/Eugeny/tabby""],""review_status"":""v6_validated""}",web_runtime_engine,multiplexed_ui,structural_core,structural,structural,context,context,context,metadata,metadata,metadata,metadata,multiplexed_ui,structural_core,structural_extended,structural_extended,annotation,plain_terminal,structural_core,structural_extended,structural_extended,context,context,context,context,context,context,metadata,metadata,metadata
term_black_box,Black Box,text_grid_cpu,reused_widget_engine,vte_based,vte,multiplexed_ui,none,ephemeral,none,ephemeral_session,unix_linux_desktop,native_runtime,x11_wayland_native,desktop_ecosystem,gnome_ecosystem,gnome_ecosystem,Vala,managed_or_application_language,2021,workflow_gpu_maturation,active,active,3,Active,Active,https://gitlab.gnome.org/raggesilver/blackbox,"{""schema_version"":""notes-v6.0"",""decision_type"":[""classification"",""ontology_refinement""],""evidence_basis"":[""codebase""],""confidence"":""medium"",""ambiguous_fields"":[""InteractionModelRefined""],""justifications"":[{""field"":""v4_status"",""value"":""retained"",""basis"":""Retained after v4 parsimonious ontology validation."",""source_url"":""https://gitlab.gnome.org/raggesilver/blackbox""},{""field"":""InteractionComplexity/SemanticLayer/StateModel"",""value"":""multiplexed_ui / plain_terminal / ephemeral_session"",""basis"":""v5 ontology refinement: separates UI complexity, semantic abstraction, and state/session model."",""source_url"":""https://gitlab.gnome.org/raggesilver/blackbox""},{""field"":""source_deep_audit"",""value"":""retained"",""basis"":""No source-backed correction was required in the final source audit."",""source_url"":""https://gitlab.gnome.org/raggesilver/blackbox""},{""field"":""v6_ontology"",""value"":""EngineFamily=reused_widget_engine; RuntimeEnvironment=native_runtime; WorkspaceModel=none"",""basis"":""v6 ontology refinement separates family/implementation, host/runtime, persistence/workspace, ecosystem context, and maturity semantics."",""source_url"":""https://gitlab.gnome.org/raggesilver/blackbox""}],""source_urls"":[""https://gitlab.gnome.org/raggesilver/blackbox""],""review_status"":""v6_validated""}",reused_terminal_widget,multiplexed_ui,structural_core,structural,structural,context,context,context,metadata,metadata,metadata,metadata,multiplexed_ui,structural_core,structural_extended,structural_extended,annotation,plain_terminal,structural_core,structural_extended,structural_extended,context,context,context,context,context,context,metadata,metadata,metadata
term_final_term,Final Term,text_grid_cpu,reused_widget_engine,terminal_widget_toolkit,generic_terminal_widget,workflow_augmented,workflow,ephemeral,none,ephemeral_session,unix_linux_desktop,native_runtime,x11_wayland_native,standalone_or_independent,standalone,standalone,Vala,managed_or_application_language,2013,gpu_and_web_divergence,archived,archived_or_legacy,1,Legacy,Legacy,https://github.com/p-e-w/finalterm,"{""schema_version"":""notes-v6.0"",""decision_type"":[""classification"",""reclassification"",""ontology_refinement""],""evidence_basis"":[""codebase""],""confidence"":""high"",""ambiguous_fields"":[""EcosystemGroup"",""InteractionModelRefined""],""justifications"":[{""field"":""EcosystemGroup"",""value"":""standalone"",""basis"":""v4 source/model-rule correction"",""source_url"":""https://github.com/p-e-w/finalterm""},{""field"":""InteractionComplexity/SemanticLayer/StateModel"",""value"":""workflow_augmented / workflow_semantic / ephemeral_session"",""basis"":""v5 ontology refinement: separates UI complexity, semantic abstraction, and state/session model."",""source_url"":""https://github.com/p-e-w/finalterm""},{""field"":""source_deep_audit"",""value"":""retained"",""basis"":""No source-backed correction was required in the final source audit."",""source_url"":""https://github.com/p-e-w/finalterm""},{""field"":""v6_ontology"",""value"":""EngineFamily=reused_widget_engine; RuntimeEnvironment=native_runtime; WorkspaceModel=none"",""basis"":""v6 ontology refinement separates family/implementation, host/runtime, persistence/workspace, ecosystem context, and maturity semantics."",""source_url"":""https://github.com/p-e-w/finalterm""}],""source_urls"":[""https://github.com/p-e-w/finalterm""],""review_status"":""v6_validated""}",reused_terminal_widget,workflow_augmented,structural_core,structural,structural,context,context,context,metadata,metadata,metadata,metadata,workflow_augmented,structural_core,structural_extended,structural_extended,annotation,workflow_semantic,structural_core,structural_extended,structural_extended,context,context,context,context,context,context,metadata,metadata,metadata
term_pantheon_terminal,Pantheon Terminal,text_grid_cpu,reused_widget_engine,vte_based,vte,multiplexed_ui,none,ephemeral,none,ephemeral_session,unix_linux_desktop,native_runtime,x11_wayland_native,desktop_ecosystem,elementary_ecosystem,elementary_ecosystem,Vala,managed_or_application_language,2014,gpu_and_web_divergence,active,active,2,Active,Active,https://github.com/elementary/terminal,"{""schema_version"":""notes-v6.0"",""decision_type"":[""classification"",""ontology_refinement""],""evidence_basis"":[""codebase""],""confidence"":""medium"",""ambiguous_fields"":[""InteractionModelRefined""],""justifications"":[{""field"":""v4_status"",""value"":""retained"",""basis"":""Retained after v4 parsimonious ontology validation."",""source_url"":""https://github.com/elementary/terminal""},{""field"":""InteractionComplexity/SemanticLayer/StateModel"",""value"":""multiplexed_ui / plain_terminal / ephemeral_session"",""basis"":""v5 ontology refinement: separates UI complexity, semantic abstraction, and state/session model."",""source_url"":""https://github.com/elementary/terminal""},{""field"":""source_deep_audit"",""value"":""retained"",""basis"":""No source-backed correction was required in the final source audit."",""source_url"":""https://github.com/elementary/terminal""},{""field"":""v6_ontology"",""value"":""EngineFamily=reused_widget_engine; RuntimeEnvironment=native_runtime; WorkspaceModel=none"",""basis"":""v6 ontology refinement separates family/implementation, host/runtime, persistence/workspace, ecosystem context, and maturity semantics."",""source_url"":""https://github.com/elementary/terminal""}],""source_urls"":[""https://github.com/elementary/terminal""],""review_status"":""v6_validated""}",reused_terminal_widget,multiplexed_ui,structural_core,structural,structural,context,context,context,metadata,metadata,metadata,metadata,multiplexed_ui,structural_core,structural_extended,structural_extended,annotation,plain_terminal,structural_core,structural_extended,structural_extended,context,context,context,context,context,context,metadata,metadata,metadata
term_tilix,Tilix,text_grid_cpu,reused_widget_engine,vte_based,vte,multiplexed_ui,none,restorable,session_grouping,persistent_workspace,unix_linux_desktop,native_runtime,x11_wayland_native,desktop_ecosystem,gnome_ecosystem,gnome_ecosystem,D,native_systems_language,2016,gpu_and_web_divergence,active,active,3,Active,Active,https://github.com/gnunn1/tilix,"{""schema_version"":""notes-v6.0"",""decision_type"":[""classification"",""ontology_refinement""],""evidence_basis"":[""codebase""],""confidence"":""medium"",""ambiguous_fields"":[""InteractionModelRefined""],""justifications"":[{""field"":""v4_status"",""value"":""retained"",""basis"":""Retained after v4 parsimonious ontology validation."",""source_url"":""https://github.com/gnunn1/tilix""},{""field"":""InteractionComplexity/SemanticLayer/StateModel"",""value"":""multiplexed_ui / plain_terminal / persistent_workspace"",""basis"":""v5 ontology refinement: separates UI complexity, semantic abstraction, and state/session model."",""source_url"":""https://github.com/gnunn1/tilix""},{""field"":""source_deep_audit"",""value"":""retained"",""basis"":""No source-backed correction was required in the final source audit."",""source_url"":""https://github.com/gnunn1/tilix""},{""field"":""v6_ontology"",""value"":""EngineFamily=reused_widget_engine; RuntimeEnvironment=native_runtime; WorkspaceModel=session_grouping"",""basis"":""v6 ontology refinement separates family/implementation, host/runtime, persistence/workspace, ecosystem context, and maturity semantics."",""source_url"":""https://github.com/gnunn1/tilix""}],""source_urls"":[""https://github.com/gnunn1/tilix""],""review_status"":""v6_validated""}",reused_terminal_widget,multiplexed_ui,structural_core,structural,structural,context,context,context,metadata,metadata,metadata,metadata,multiplexed_ui,structural_core,structural_extended,structural_extended,annotation,plain_terminal,structural_core,structural_extended,structural_extended,context,context,context,context,context,context,metadata,metadata,metadata
term_zerotty,zerotty,gpu_accelerated,custom_engine,custom_gpu_engine,custom_gpu_or_renderer,classic_tty,none,ephemeral,none,ephemeral_session,unix_linux_desktop,native_runtime,x11_wayland_native,standalone_or_independent,standalone,standalone,Zig,modern_systems_language,,unknown_epoch,active,active,0,Experimental,Experimental,https://github.com/PaNDa2code/zerotty,"{""schema_version"":""notes-v6.0"",""decision_type"":[""classification"",""ontology_refinement""],""evidence_basis"":[""codebase""],""confidence"":""medium"",""ambiguous_fields"":[""InteractionModelRefined""],""justifications"":[{""field"":""v4_status"",""value"":""retained"",""basis"":""Retained after v4 parsimonious ontology validation."",""source_url"":""https://gitlab.com/PaNDa2code/zerotty""},{""field"":""InteractionComplexity/SemanticLayer/StateModel"",""value"":""classic_tty / plain_terminal / ephemeral_session"",""basis"":""v5 ontology refinement: separates UI complexity, semantic abstraction, and state/session model."",""source_url"":""https://gitlab.com/PaNDa2code/zerotty""},{""field"":""source_deep_audit"",""value"":""updated"",""basis"":""Direct primary-source audit triggered one or more v5.2 field changes."",""source_url"":""https://github.com/PaNDa2code/zerotty""},{""field"":""v6_ontology"",""value"":""EngineFamily=custom_engine; RuntimeEnvironment=native_runtime; WorkspaceModel=none"",""basis"":""v6 ontology refinement separates family/implementation, host/runtime, persistence/workspace, ecosystem context, and maturity semantics."",""source_url"":""https://github.com/PaNDa2code/zerotty""}],""source_urls"":[""https://gitlab.com/PaNDa2code/zerotty""],""review_status"":""v6_validated""}",custom_rendering_engine,classic_tty,structural_core,structural,structural,context,context,context,metadata,metadata,metadata,metadata,classic_tty,structural_core,structural_extended,structural_extended,annotation,plain_terminal,structural_core,structural_extended,structural_extended,context,context,context,context,context,context,metadata,metadata,metadata
term_ghostty,Ghostty,gpu_accelerated,custom_engine,custom_gpu_engine,custom_gpu_or_renderer,multiplexed_ui,none,restorable,session_grouping,persistent_workspace,unix_linux_desktop,native_runtime,x11_wayland_native,standalone_or_independent,standalone,standalone,Zig,modern_systems_language,2024,workflow_gpu_maturation,active,active,3,Active,Active,https://github.com/ghostty-org/ghostty,"{""schema_version"":""notes-v6.0"",""decision_type"":[""classification"",""ontology_refinement""],""evidence_basis"":[""codebase""],""confidence"":""medium"",""ambiguous_fields"":[""InteractionModelRefined""],""justifications"":[{""field"":""v4_status"",""value"":""retained"",""basis"":""Retained after v4 parsimonious ontology validation."",""source_url"":""https://github.com/ghostty-org/ghostty""},{""field"":""InteractionComplexity/SemanticLayer/StateModel"",""value"":""multiplexed_ui / plain_terminal / persistent_workspace"",""basis"":""v5 ontology refinement: separates UI complexity, semantic abstraction, and state/session model."",""source_url"":""https://github.com/ghostty-org/ghostty""},{""field"":""source_deep_audit"",""value"":""retained"",""basis"":""No source-backed correction was required in the final source audit."",""source_url"":""https://github.com/ghostty-org/ghostty""},{""field"":""v6_ontology"",""value"":""EngineFamily=custom_engine; RuntimeEnvironment=native_runtime; WorkspaceModel=session_grouping"",""basis"":""v6 ontology refinement separates family/implementation, host/runtime, persistence/workspace, ecosystem context, and maturity semantics."",""source_url"":""https://github.com/ghostty-org/ghostty""}],""source_urls"":[""https://github.com/ghostty-org/ghostty""],""review_status"":""v6_validated""}",custom_rendering_engine,multiplexed_ui,structural_core,structural,structural,context,context,context,metadata,metadata,metadata,metadata,multiplexed_ui,structural_core,structural_extended,structural_extended,annotation,plain_terminal,structural_core,structural_extended,structural_extended,context,context,context,context,context,context,metadata,metadata,metadata
